type,category,name,path,description
skills,development,skill-installer,development/skill-installer,"Install Codex skills into $CODEX_HOME/skills from a curated list or a GitHub repo path. Use when a user asks to list installable skills, install a curated skill, or install a skill from another repo (including private repos)."
skills,development,software-architecture,development/software-architecture,"Guide for quality focused software architecture. This skill should be used when users want to write code, design architecture, analyze code, in any case that relates to software development."
skills,development,stripe-integration,development/stripe-integration,"""Get paid from day one. Payments, subscriptions, billing portal, webhooks, metered billing, Stripe Connect. The complete guide to implementing Stripe correctly, including all the edge cases that will bite you at 3am.  This isn't just API calls - it's the full payment system: handling failures, manag"
skills,development,subagent-driven-development,development/subagent-driven-development,Use when executing implementation plans with independent tasks in the current session
skills,development,swarmvault,development/swarmvault,"""Use SwarmVault when the user needs a local-first knowledge vault that writes durable markdown, graph, search, dashboard, review, and MCP artifacts to disk from books, notes, transcripts, exports, datasets, slide decks, files, URLs, code, and recurring source workflows."""
skills,development,swift-concurrency-expert,development/swift-concurrency-expert,Review and fix Swift concurrency issues such as actor isolation and Sendable violations.
skills,development,systematic-debugging,development/systematic-debugging,"Use when encountering any bug, test failure, or unexpected behavior, before proposing fixes"
skills,development,task-execution-engine,development/task-execution-engine,"Execute implementation tasks from design documents using markdown checkboxes. Use when (1) implementing features from feature-design-assistant output, (2) resuming interrupted work, (3) batch executing tasks. Triggers on 'start implementation', 'run tasks', 'resume'."
skills,development,tdd-orchestrator,development/tdd-orchestrator,"Master TDD orchestrator specializing in red-green-refactor discipline, multi-agent workflow coordination, and comprehensive test-driven development practices."
skills,development,tdd-workflow,development/tdd-workflow,Test-Driven Development workflow principles. RED-GREEN-REFACTOR cycle.
skills,development,telegram-bot-builder,development/telegram-bot-builder,"This skill should be used when the user asks to ""create a Telegram bot"", ""build a Telegram chatbot"", ""set up a Telegram webhook"", ""add inline keyboards to a bot"", ""handle Telegram callback queries"", ""implement Telegram payments"", ""send media via Telegram bot"", ""configure Telegram bot commands"", ""dep"
skills,development,terraform-specialist,development/terraform-specialist,"Expert Terraform/OpenTofu specialist mastering advanced IaC automation, state management, and enterprise infrastructure patterns."
skills,development,test-detect,development/test-detect,"Auto-detect testing framework and run relevant tests. Identifies Jest, Vitest, Playwright, Cypress, pytest, Go test, and others. Can run all tests, specific file tests, or generate basic tests for new code. Usage - /test-detect, /test-detect src/auth/login.ts, /test-detect generate src/utils.ts"
skills,development,test-driven-development,development/test-driven-development,"Use when implementing any feature or bugfix, before writing implementation code"
skills,development,test-fixing,development/test-fixing,"Run tests and systematically fix all failing tests using smart error grouping. Use when user asks to fix failing tests, mentions test failures, runs test suite and failures occur, or requests to make tests pass."
skills,development,testing-patterns,development/testing-patterns,"Jest testing patterns, factory functions, mocking strategies, and TDD workflow. Use when writing unit tests, creating test factories, or following TDD red-green-refactor cycle."
skills,development,typescript-expert,development/typescript-expert,>-
skills,development,typescript-pro,development/typescript-pro,"Master TypeScript with advanced types, generics, and strict type safety. Handles complex type systems, decorators, and enterprise-grade patterns."
skills,development,using-git-worktrees,development/using-git-worktrees,Use when starting feature work that needs isolation from current workspace or before executing implementation plans - creates isolated git worktrees with smart directory selection and safety verification
skills,development,using-superpowers,development/using-superpowers,"Use when starting any conversation - establishes how to find and use skills, requiring Skill tool invocation before ANY response including clarifying questions"
skills,development,vercel-deploy,development/vercel-deploy,"Deploy applications and websites to Vercel. Use when the user requests deployment actions like ""deploy my app"", ""deploy and give me the link"", ""push this live"", or ""create a preview deployment""."
skills,development,vercel-deployment,development/vercel-deployment,"""Expert knowledge for deploying to Vercel with Next.js Use when: vercel, deploy, deployment, hosting, production."""
skills,development,verification-before-completion,development/verification-before-completion,"Use when about to claim work is complete, fixed, or passing, before committing or creating PRs - requires running verification commands and confirming output before making any success claims; evidence before assertions always"
skills,development,web-artifacts-builder,development/web-artifacts-builder,"Suite of tools for creating elaborate, multi-component claude.ai HTML artifacts using modern frontend web technologies (React, Tailwind CSS, shadcn/ui). Use for complex artifacts requiring state management, routing, or shadcn/ui components - not for simple single-file HTML/JSX artifacts."
skills,development,web-quality-audit,development/web-quality-audit,"Comprehensive web quality audit covering performance, accessibility, SEO, and best practices. Use when asked to ""audit my site"", ""review web quality"", ""run lighthouse audit"", ""check page quality"", or ""optimize my website""."
skills,development,web-to-markdown,development/web-to-markdown,"""Use ONLY when the user explicitly says: 'use the skill web-to-markdown ...' (or 'use a skill web-to-markdown ...'). Converts webpage URLs to clean Markdown by calling the local web2md CLI (Puppeteer + Readability), suitable for JS-rendered pages."""
skills,development,webapp-testing,development/webapp-testing,"Toolkit for interacting with and testing local web applications using Playwright. Supports verifying frontend functionality, debugging UI behavior, capturing browser screenshots, and viewing browser logs."
skills,development,worktree-guide,development/worktree-guide,"Interactive guide for parallel development with Ghostty, git worktrees, and Lazygit. Use when setting up multi-task workflows or learning the worktree system."
skills,development,writing-plans,development/writing-plans,"Use when you have a spec or requirements for a multi-step task, before touching code"
skills,development,writing-skills,development/writing-skills,"Use when creating new skills, editing existing skills, or verifying skills work before deployment"
skills,development,zapier-workflows,development/zapier-workflows,"Manage and trigger pre-built Zapier workflows and MCP tool orchestration. Use when user mentions workflows, Zaps, automations, daily digest, research, search, lead tracking, expenses, or asks to ""run"" any process. Also handles Perplexity-based research and Google Sheets data tracking."
skills,document-processing,doc,document-processing/doc,"""Use when the task involves reading, creating, or editing `.docx` documents, especially when formatting or layout fidelity matters; prefer `python-docx` plus the bundled `scripts/render_docx.py` for visual checks."""
skills,document-processing,documentation-templates,document-processing/documentation-templates,"Documentation templates and structure guidelines. README, API docs, code comments, and AI-friendly documentation."
skills,document-processing,docx,document-processing/docx,"""Use this skill whenever the user wants to create, read, edit, or manipulate Word documents (.docx files). Triggers include: any mention of 'Word doc', 'word document', '.docx', or requests to produce professional documents with formatting like tables of contents, headings, page numbers, or letterhe"
skills,document-processing,docx-official,document-processing/docx-official,"""Use this skill whenever the user wants to create, read, edit, or manipulate Word documents (.docx files). Triggers include: any mention of 'Word doc', 'word document', '.docx', or requests to produce professional documents with formatting like tables of contents, headings, page numbers, or letterhe"
skills,document-processing,json-canvas,document-processing/json-canvas,"Create and edit JSON Canvas files (.canvas) with nodes, edges, groups, and connections. Use when working with .canvas files, creating visual canvases, mind maps, flowcharts, or when the user mentions Canvas files in Obsidian."
skills,document-processing,obsidian-bases,document-processing/obsidian-bases,"Create and edit Obsidian Bases (.base files) with views, filters, formulas, and summaries. Use when working with .base files, creating database-like views of notes, or when the user mentions Bases, table views, card views, filters, or formulas in Obsidian."
skills,document-processing,obsidian-markdown,document-processing/obsidian-markdown,"Create and edit Obsidian Flavored Markdown with wikilinks, embeds, callouts, properties, and other Obsidian-specific syntax. Use when working with .md files in Obsidian, or when the user mentions wikilinks, callouts, frontmatter, tags, embeds, or Obsidian notes."
skills,document-processing,pdf,document-processing/pdf,"Use this skill whenever the user wants to do anything with PDF files. This includes reading or extracting text/tables from PDFs, combining or merging multiple PDFs into one, splitting PDFs apart, rotating pages, adding watermarks, creating new PDFs, filling PDF forms, encrypting/decrypting PDFs, ext"
skills,document-processing,pdf-anthropic,document-processing/pdf-anthropic,"Use this skill whenever the user wants to do anything with PDF files. This includes reading or extracting text/tables from PDFs, combining or merging multiple PDFs into one, splitting PDFs apart, rotating pages, adding watermarks, creating new PDFs, filling PDF forms, encrypting/decrypting PDFs, ext"
skills,document-processing,pdf-fill-studio,document-processing/pdf-fill-studio,"Fill any PDF locally and place each value precisely in a visual editor. Use when the user wants to fill out a PDF form, enter data into a PDF, complete a tax/insurance/bank form, or position text on a flat/scanned PDF. Handles flat (field-less) PDFs, per-character (comb) fields, and native AcroForm "
skills,document-processing,pdf-official,document-processing/pdf-official,"Use this skill whenever the user wants to do anything with PDF files. This includes reading or extracting text/tables from PDFs, combining or merging multiple PDFs into one, splitting PDFs apart, rotating pages, adding watermarks, creating new PDFs, filling PDF forms, encrypting/decrypting PDFs, ext"
skills,document-processing,pdf-processing,document-processing/pdf-processing,"Use this skill whenever the user wants to do anything with PDF files. This includes reading or extracting text/tables from PDFs, combining or merging multiple PDFs into one, splitting PDFs apart, rotating pages, adding watermarks, creating new PDFs, filling PDF forms, encrypting/decrypting PDFs, ext"
skills,document-processing,pdf-processing-pro,document-processing/pdf-processing-pro,"Production-ready PDF processing with forms, tables, OCR, validation, and batch operations. Use when working with complex PDF workflows in production environments, processing large volumes of PDFs, or requiring robust error handling and validation."
skills,document-processing,pptx,document-processing/pptx,"""Use this skill any time a .pptx file is involved in any way — as input, output, or both. This includes: creating slide decks, pitch decks, or presentations; reading, parsing, or extracting text from any .pptx file (even if the extracted content will be used elsewhere, like in an email or summary); "
skills,document-processing,pptx-official,document-processing/pptx-official,"""Use this skill any time a .pptx file is involved in any way — as input, output, or both. This includes: creating slide decks, pitch decks, or presentations; reading, parsing, or extracting text from any .pptx file (even if the extracted content will be used elsewhere, like in an email or summary); "
skills,document-processing,spreadsheet,document-processing/spreadsheet,"""Use when tasks involve creating, editing, analyzing, or formatting spreadsheets (`.xlsx`, `.csv`, `.tsv`) using Python (`openpyxl`, `pandas`), especially when formulas, references, and formatting need to be preserved and verified."""
skills,document-processing,xlsx,document-processing/xlsx,"""Use this skill any time a spreadsheet file is the primary input or output. This means any task where the user wants to: open, read, edit, or fix an existing .xlsx, .xlsm, .csv, or .tsv file (e.g., adding columns, computing formulas, formatting, charting, cleaning messy data); create a new spreadshe"
skills,document-processing,xlsx-official,document-processing/xlsx-official,"""Use this skill any time a spreadsheet file is the primary input or output. This means any task where the user wants to: open, read, edit, or fix an existing .xlsx, .xlsm, .csv, or .tsv file (e.g., adding columns, computing formulas, formatting, charting, cleaning messy data); create a new spreadshe"
skills,enterprise-communication,backend-to-frontend-handoff-docs,enterprise-communication/backend-to-frontend-handoff-docs,"Create API handoff documentation for frontend developers. Use when backend work is complete and needs to be documented for frontend integration, or user says 'create handoff', 'document API', 'frontend handoff', or 'API documentation'."
skills,enterprise-communication,brand-guidelines,enterprise-communication/brand-guidelines,"Applies Anthropic's official brand colors and typography to any sort of artifact that may benefit from having Anthropic's look-and-feel. Use it when brand colors or style guidelines, visual formatting, or company design standards apply."
skills,enterprise-communication,capa-officer,enterprise-communication/capa-officer,"Senior CAPA Officer specialist for managing Corrective and Preventive Actions within Quality Management Systems. Provides CAPA process management, root cause analysis, effectiveness verification, and continuous improvement coordination. Use for CAPA investigations, corrective action planning, preven"
skills,enterprise-communication,daily-meeting-update,enterprise-communication/daily-meeting-update,"""Interactive daily standup/meeting update generator. Use when user says 'daily', 'standup', 'scrum update', 'status update', 'what did I do yesterday', 'prepare for meeting', 'morning update', or 'team sync'. Pulls activity from GitHub, Jira, and Claude Code session history. Conducts 4-question inte"
skills,enterprise-communication,data-privacy-compliance,enterprise-communication/data-privacy-compliance,"Data privacy and regulatory compliance specialist for GDPR, CCPA, HIPAA, and international data protection laws. Use when implementing privacy controls, conducting data protection impact assessments, ensuring regulatory compliance, or managing data subject rights. Expert in consent management, data "
skills,enterprise-communication,difficult-workplace-conversations,enterprise-communication/difficult-workplace-conversations,"Structured approach to workplace conflicts, performance discussions, and challenging feedback using preparation-delivery-followup framework. Use when preparing for tough conversations, addressing conflicts, giving critical feedback, or navigating sensitive workplace discussions."
skills,enterprise-communication,discord-bot-architect,enterprise-communication/discord-bot-architect,"""Specialized skill for building production-ready Discord bots. Covers Discord.js (JavaScript) and Pycord (Python), gateway intents, slash commands, interactive components, rate limiting, and sharding."""
skills,enterprise-communication,email-composer,enterprise-communication/email-composer,"Draft professional emails for various contexts including business, technical, and customer communication. Use when the user needs help writing emails or composing professional messages."
skills,enterprise-communication,excel-analysis,enterprise-communication/excel-analysis,"Analyze Excel spreadsheets, create pivot tables, generate charts, and perform data analysis. Use when analyzing Excel files, spreadsheets, tabular data, or .xlsx files."
skills,enterprise-communication,fda-consultant-specialist,enterprise-communication/fda-consultant-specialist,"Senior FDA consultant and specialist for medical device companies including HIPAA compliance and requirement management. Provides FDA pathway expertise, QSR compliance, cybersecurity guidance, and regulatory submission support. Use for FDA submission planning, QSR compliance assessments, HIPAA evalu"
skills,enterprise-communication,feedback-mastery,enterprise-communication/feedback-mastery,"Navigate difficult conversations and deliver constructive feedback using structured frameworks. Covers the Preparation-Delivery-Follow-up model and Situation-Behavior-Impact (SBI) feedback technique. Use when preparing for difficult conversations, giving feedback, or managing conflicts."
skills,enterprise-communication,frontend-to-backend-requirements,enterprise-communication/frontend-to-backend-requirements,"Document frontend data needs for backend developers. Use when frontend needs to communicate API requirements to backend, or user says 'backend requirements', 'what data do I need', 'API requirements', or is describing data needs for a UI."
skills,enterprise-communication,gdpr-dsgvo-expert,enterprise-communication/gdpr-dsgvo-expert,"Senior GDPR/DSGVO expert and internal/external auditor for data protection compliance. Provides EU GDPR and German DSGVO expertise, privacy impact assessments, data protection auditing, and compliance verification. Use for GDPR compliance assessments, privacy audits, data protection planning, and re"
skills,enterprise-communication,information-security-manager-iso27001,enterprise-communication/information-security-manager-iso27001,"Senior Information Security Manager specializing in ISO 27001 and ISO 27002 implementation for HealthTech and MedTech companies. Provides ISMS implementation, cybersecurity risk assessment, security controls management, and compliance oversight. Use for ISMS design, security risk assessments, contro"
skills,enterprise-communication,internal-comms,enterprise-communication/internal-comms,"A set of resources to help me write all kinds of internal communications, using the formats that my company likes to use. Claude should use this skill whenever asked to write some sort of internal communications (status reports, leadership updates, 3P updates, company newsletters, FAQs, incident rep"
skills,enterprise-communication,internal-comms-anthropic,enterprise-communication/internal-comms-anthropic,"A set of resources to help me write all kinds of internal communications, using the formats that my company likes to use. Claude should use this skill whenever asked to write some sort of internal communications (status reports, leadership updates, 3P updates, company newsletters, FAQs, incident rep"
skills,enterprise-communication,internal-comms-community,enterprise-communication/internal-comms-community,"A set of resources to help me write all kinds of internal communications, using the formats that my company likes to use. Claude should use this skill whenever asked to write some sort of internal communications (status reports, leadership updates, 3P updates, company newsletters, FAQs, incident rep"
skills,enterprise-communication,isms-audit-expert,enterprise-communication/isms-audit-expert,"Senior ISMS Audit Expert for internal and external information security management system auditing. Provides ISO 27001 audit expertise, security audit program management, security control assessment, and compliance verification. Use for ISMS internal auditing, external audit preparation, security co"
skills,enterprise-communication,mdr-745-specialist,enterprise-communication/mdr-745-specialist,"EU MDR 2017/745 regulation specialist and consultant for medical device requirement management. Provides comprehensive MDR compliance expertise, gap analysis, technical documentation guidance, clinical evidence requirements, and post-market surveillance implementation. Use for MDR compliance assessm"
skills,enterprise-communication,professional-communication,enterprise-communication/professional-communication,"Guide technical communication for software developers. Covers email structure, team messaging etiquette, meeting agendas, and adapting messages for technical vs non-technical audiences. Use when drafting professional messages, preparing meeting communications, or improving written communication."
skills,enterprise-communication,qms-audit-expert,enterprise-communication/qms-audit-expert,"Senior QMS Audit Expert for internal and external quality management system auditing. Provides ISO 13485 audit expertise, audit program management, nonconformity identification, and corrective action verification. Use for internal audit planning, external audit preparation, audit execution, and audi"
skills,enterprise-communication,quality-documentation-manager,enterprise-communication/quality-documentation-manager,"Senior Quality Documentation Manager for comprehensive documentation control and regulatory document review. Provides document management system design, change control, configuration management, and regulatory documentation oversight. Use for document control system implementation, regulatory docume"
skills,enterprise-communication,quality-manager-qmr,enterprise-communication/quality-manager-qmr,"Senior Quality Manager Responsible Person (QMR) for HealthTech and MedTech companies. Provides overall quality system responsibility, regulatory compliance oversight, management accountability, and strategic quality leadership. Use for quality system governance, regulatory compliance oversight, mana"
skills,enterprise-communication,quality-manager-qms-iso13485,enterprise-communication/quality-manager-qms-iso13485,"ISO 13485 Quality Management System specialist for medical device companies. Provides QMS implementation, maintenance, process optimization, and compliance expertise. Use for QMS design, documentation control, management review, internal auditing, corrective actions, and ISO 13485 certification acti"
skills,enterprise-communication,regulatory-affairs-head,enterprise-communication/regulatory-affairs-head,"Senior Regulatory Affairs Manager expertise for HealthTech and MedTech companies. Provides strategic regulatory guidance, submission management, regulatory pathway analysis, global compliance coordination, and cross-functional team leadership. Use for regulatory strategy development, submission plan"
skills,enterprise-communication,risk-management-specialist,enterprise-communication/risk-management-specialist,"Senior Risk Management specialist for medical device companies implementing ISO 14971 risk management throughout product lifecycle. Provides risk analysis, risk evaluation, risk control, and post-production information analysis. Use for risk management planning, risk assessments, risk control verifi"
skills,enterprise-communication,session-handoff,enterprise-communication/session-handoff,"""Creates comprehensive handoff documents for seamless AI agent session transfers. Triggered when: (1) user requests handoff/memory/context save, (2) context window approaches capacity, (3) major task milestone completed, (4) work session ending, (5) user says 'save state', 'create handoff', 'I need "
skills,enterprise-communication,slack-bot-builder,enterprise-communication/slack-bot-builder,"""Build Slack apps using the Bolt framework across Python, JavaScript, and Java. Covers Block Kit for rich UIs, interactive components, slash commands, event handling, OAuth installation flows, and Workflow Builder integration. Focus on best practices for production-ready Slack apps. Use when: slack "
skills,enterprise-communication,slack-gif-creator,enterprise-communication/slack-gif-creator,"Knowledge and utilities for creating animated GIFs optimized for Slack. Provides constraints, validation tools, and animation concepts. Use when users request animated GIFs for Slack like ""make me a GIF of X doing Y for Slack."""
skills,enterprise-communication,telegram-bot-builder,enterprise-communication/telegram-bot-builder,"""Expert in building Telegram bots that solve real problems - from simple automation to complex AI-powered bots. Covers bot architecture, the Telegram Bot API, user experience, monetization strategies, and scaling bots to thousands of users. Use when: telegram bot, bot api, telegram automation, chat "
skills,enterprise-communication,telegram-mini-app,enterprise-communication/telegram-mini-app,"""Expert in building Telegram Mini Apps (TWA) - web apps that run inside Telegram with native-like experience. Covers the TON ecosystem, Telegram Web App API, payments, user authentication, and building viral mini apps that monetize. Use when: telegram mini app, TWA, telegram web app, TON app, mini a"
skills,enterprise-communication,twilio-communications,enterprise-communication/twilio-communications,"""Build communication features with Twilio: SMS messaging, voice calls, WhatsApp Business API, and user verification (2FA). Covers the full spectrum from simple notifications to complex IVR systems and multi-channel authentication. Critical focus on compliance, rate limits, and error handling. Use wh"
skills,enterprise-communication,writing-clearly-and-concisely,enterprise-communication/writing-clearly-and-concisely,"Use when writing prose humans will read—documentation, commit messages, error messages, explanations, reports, or UI text. Applies Strunk's timeless rules for clearer, stronger, more professional writing."
skills,git,commit-smart,git/commit-smart,"Analyze staged/unstaged changes and create semantic conventional commits with context about WHY, not just WHAT. Auto-detects commit type and scope from the diff. Supports optional type/scope arguments. Usage - /commit-smart, /commit-smart fix, /commit-smart refactor api"
skills,git,git-context-controller,git/git-context-controller,"""Git Context Controller (GCC) - Manages agent memory as a versioned file system under .GCC/. This skill should be used when working on multi-step projects that benefit from structured memory persistence, milestone tracking, branching for alternative approaches, and cross-session context recovery. Tr"
skills,git,star-history-chart,git/star-history-chart,"Add a self-hosted ""Stargazers over time"" chart to any GitHub repo's README. GitHub now restricts the stargazers endpoint to a repo's own admins/collaborators, so third-party live services (star-history free tier, starchart.cc) return ""Requires authentication"" for everyone. This generates a static, t"
skills,marketing,x-twitter-scraper,marketing/x-twitter-scraper,"""X API & Twitter scraper skill for AI coding agents. Builds integrations with the Xquik REST API, MCP server & webhooks: tweet search, user lookup, follower extraction, engagement metrics, giveaway contest draws, trending topics, account monitoring, reply/retweet/quote extraction, community & Space "
skills,media,image-enhancer,media/image-enhancer,"Improves the quality of images, especially screenshots, by enhancing resolution, sharpness, and clarity. Perfect for preparing images for presentations, documentation, or social media posts."
skills,media,screenshot,media/screenshot,"""Use when the user explicitly asks for a desktop or system screenshot (full screen, specific app or window, or a pixel region), or when tool-specific capture capabilities are unavailable and an OS-level capture is needed."""
skills,media,speech,media/speech,"""Use when the user asks for text-to-speech narration or voiceover, accessibility reads, audio prompts, or batch speech generation via the OpenAI Audio API; run the bundled CLI (`scripts/text_to_speech.py`) with built-in voices and require `OPENAI_API_KEY` for live calls. Custom voice creation is out"
skills,media,transcribe,media/transcribe,"""Transcribe audio files to text with optional diarization and known-speaker hints. Use when a user asks to transcribe speech from audio/video, extract text from recordings, or label speakers in interviews or meetings."""
skills,media,video-downloader,media/video-downloader,"Downloads videos from YouTube and other platforms for offline viewing, editing, or archival. Handles various formats and quality options."
skills,operations,abc-xyz-segmentation,operations/abc-xyz-segmentation,"Segment a SKU portfolio on value (ABC) and demand variability (XYZ), produce the 9-box with a planning policy per cell, and reallocate planner attention accordingly. Use when the user mentions ABC analysis, inventory segmentation, SKU rationalization, stok segmentasyonu, envanter sınıflandırma, or a"
skills,operations,forecast-accuracy-review,operations/forecast-accuracy-review,"Evaluate demand-forecast quality honestly - WMAPE, bias and Forecast Value Added against a naive benchmark over a rolling-origin backtest. Use when the user mentions forecast accuracy, MAPE, demand planning performance, tahmin doğruluğu, talep tahmini, or asks whether a forecasting process or tool i"
skills,operations,otif-analysis,operations/otif-analysis,"Audit delivery performance from order-level data - compute the OTIF metric ladder (tolerant to strict), find where lateness concentrates, and quantify the gap between the reported KPI and what customers experience. Use when the user mentions OTIF, on-time delivery, delivery performance, late orders,"
skills,operations,root-cause-pareto,operations/root-cause-pareto,"Build a decision-grade Pareto for downtime, defects, complaints or delays - with unit-of-measure discipline, category hygiene, exposure normalization and a follow-up metric. Use when the user mentions pareto analysis, kök neden, duruş analizi, downtime, arıza analizi, defect ranking, şikayet analizi"
skills,operations,safety-stock-review,operations/safety-stock-review,"Size or audit safety stock with assumption checks - the z*sigma*sqrt(LT) formula plus an empirical stress test of what it actually delivers (cycle service vs fill rate) per variability class. Use when the user mentions safety stock, emniyet stoku, emniyet stoğu, reorder point, service level, stok se"
skills,operations,weekly-ops-report,operations/weekly-ops-report,"Turn raw operational data into a weekly management report that answers exactly three questions - what changed, where is it concentrated, what needs a decision. Use when the user mentions weekly report, haftalık rapor, yönetim raporu, ops review, KPI summary, or asks to summarize operational data for"
skills,pocketbase,pb-api-rules,pocketbase/pb-api-rules,"""API rules and filter expressions for PocketBase access control. Use when setting permissions, writing filter expressions, configuring who can access what, or debugging 403/404 responses. Covers all 5 rule types, filter syntax, operators, request/collection macros, and field modifiers."""
skills,pocketbase,pb-collections,pocketbase/pb-collections,"""Collection and schema design for PocketBase. Use when creating collections, designing schemas, adding fields, setting up relations, or choosing between base/auth/view collection types. Prevents wrong field types, documents zero-default behavior, and covers relation cascading."""
skills,pocketbase,pb-deploy,pocketbase/pb-deploy,"""Production deployment for PocketBase. Use when deploying PocketBase to a server, setting up Docker, configuring systemd, reverse proxy (nginx/Caddy), TLS, SMTP, backups, S3 storage, rate limiting, or hardening for production. Provides ready-to-use configs."""
skills,pocketbase,pb-hooks,pocketbase/pb-hooks,"""Server-side JavaScript hooks for PocketBase (pb_hooks). Use when writing custom routes, event hooks, cron jobs, sending emails, making HTTP requests, querying the database, or extending PocketBase with server-side logic. Covers the goja ES5 runtime, routing, middleware, all event hooks, DB queries,"
skills,pocketbase,pb-migrations,pocketbase/pb-migrations,"""Schema migrations and versioning for PocketBase. Use when creating migrations, managing schema versions, syncing collections between environments, using automigrate, or creating collections programmatically. Covers migrate commands, migration file format, snapshot imports, and the _migrations track"
skills,pocketbase,pb-sdk,pocketbase/pb-sdk,"""JavaScript SDK usage for PocketBase client applications. Use when calling PocketBase from frontend or Node.js, authenticating users, subscribing to realtime events, uploading files, or working with the PocketBase JS/TS SDK. Covers CRUD, auth flows, authStore, realtime SSE, file handling, batch oper"
skills,productivity,address-github-comments,productivity/address-github-comments,Use when you need to address review or issue comments on an open GitHub Pull Request using the gh CLI.
skills,productivity,brainstorming,productivity/brainstorming,"""You MUST use this before any creative work - creating features, building components, adding functionality, or modifying behavior. Explores user intent, requirements and design before implementation."""
skills,productivity,claude-code-sessions,productivity/claude-code-sessions,"Search, analyze, and manage Claude Code session history. Use when the user wants to find past sessions, check token usage, review tool breakdowns, resume previous work, or manage tasks across sessions. Provides 11 skills and a web dashboard."
skills,productivity,code-review-excellence,productivity/code-review-excellence,"""Transform code reviews from gatekeeping to knowledge sharing through constructive feedback, systematic analysis, and collaborative improvement."""
skills,productivity,code-simplifier,productivity/code-simplifier,"Simplifies and refines code for clarity, consistency, and maintainability while preserving all functionality. Use when asked to ""simplify code"", ""clean up code"", ""refactor for clarity"", ""improve readability"", or review recently modified code for elegance. Focuses on project-specific best practices."
skills,productivity,commit-work,productivity/commit-work,"""Create high-quality git commits: review/stage intended changes, split into logical commits, and write clear commit messages (including Conventional Commits). Use when the user asks to commit, craft a commit message, stage changes, or split work into multiple commits."""
skills,productivity,concise-planning,productivity/concise-planning,"Use when a user asks for a plan for a coding task, to generate a clear, actionable, and atomic checklist."
skills,productivity,crafting-effective-readmes,productivity/crafting-effective-readmes,Use when writing or improving README files. Not all READMEs are the same — provides templates and guidance matched to your audience and project type.
skills,productivity,deadline-prep,productivity/deadline-prep,"Generate a structured demo outline from your session's change log and git history. Reads .claude/critical_log_changes.csv and git log to produce presentation-ready talking points for end-of-day demos, standups, or delivery deadlines."
skills,productivity,debugger,productivity/debugger,"'Debugging specialist for errors, test failures, and unexpected"
skills,productivity,debugging-strategies,productivity/debugging-strategies,"""Transform debugging from frustrating guesswork into systematic problem-solving with proven strategies, powerful tools, and methodical approaches."""
skills,productivity,devil,productivity/devil,>
skills,productivity,doc-coauthoring,productivity/doc-coauthoring,"Guide users through a structured workflow for co-authoring documentation. Use when user wants to write documentation, proposals, technical specs, decision docs, or similar structured content. This workflow helps users efficiently transfer context, refine content through iteration, and verify the doc"
skills,productivity,executing-plans,productivity/executing-plans,Use when you have a written implementation plan to execute in a separate session with review checkpoints
skills,productivity,file-organizer,productivity/file-organizer,"Intelligently organizes files and folders by understanding context, finding duplicates, and suggesting better organizational structures. Use when user wants to clean up directories, organize downloads, remove duplicates, or restructure projects."
skills,productivity,game-changing-features,productivity/game-changing-features,"Find 10x product opportunities and high-leverage improvements. Use when user wants strategic product thinking, mentions '10x', wants to find high-impact features, or says 'what would make this 10x better', 'product strategy', or 'what should we build next'."
skills,productivity,humanizer,productivity/humanizer,|
skills,productivity,invoice-organizer,productivity/invoice-organizer,"Automatically organizes invoices and receipts for tax preparation by reading messy files, extracting key information, renaming them consistently, and sorting them into logical folders. Turns hours of manual bookkeeping into minutes of automated organization."
skills,productivity,kaizen,productivity/kaizen,"Guide for continuous improvement, error proofing, and standardization. Use this skill when the user wants to improve code quality, refactor, or discuss process improvements."
skills,productivity,linear,productivity/linear,"Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear."
skills,productivity,mac-storage-cleaner,productivity/mac-storage-cleaner,"Safely reclaim disk space on a Mac — the trustworthy, transparent, reversible alternative to CleanMyMac and similar tools. Use whenever the user says their Mac disk or storage is full or nearly full, gets a ""startup disk almost full"" / low-storage warning, asks to free up space, clean/clear caches, "
skills,productivity,meeting-insights-analyzer,productivity/meeting-insights-analyzer,"Analyzes meeting transcripts and recordings to uncover behavioral patterns, communication insights, and actionable feedback. Identifies when you avoid conflict, use filler words, dominate conversations, or miss opportunities to listen. Perfect for professionals seeking to improve their communication"
skills,productivity,naming-analyzer,productivity/naming-analyzer,"Suggest better variable, function, and class names based on context and conventions."
skills,productivity,notebooklm,productivity/notebooklm,"Use this skill to query your Google NotebookLM notebooks directly from Claude Code for source-grounded, citation-backed answers from Gemini. Browser automation, library management, persistent auth. Drastically reduced hallucinations through document-only responses."
skills,productivity,notion-knowledge-capture,productivity/notion-knowledge-capture,"Capture conversations and decisions into structured Notion pages; use when turning chats/notes into wiki entries, how-tos, decisions, or FAQs with proper linking."
skills,productivity,notion-meeting-intelligence,productivity/notion-meeting-intelligence,"Prepare meeting materials with Notion context and Codex research; use when gathering context, drafting agendas/pre-reads, and tailoring materials to attendees."
skills,productivity,notion-research-documentation,productivity/notion-research-documentation,"Research across Notion and synthesize into structured documentation; use when gathering info from multiple Notion sources to produce briefs, comparisons, or reports with citations."
